Año,Meses,ID Kiosco VD,Departamento,Municipio,Edad,Grupo étnico,Nivel de estudios,Género,Estrato,Habita en sector,Ocupacion,Situación Particular,Nota Final Examen,Curso,Certificado ,Fecha Inscripción,Fecha Certificado
2016,Agosto,Ciudadano,Caldas,Manizales,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,90,Activismo Digital,SI,30/08/2016,No ha sido descargado
2017,Enero,Ciudadano,Nariño,Tumaco,De 26 a 45,Afrodescendientes,Profesional,Femenino,1,Urbano,Desempleado,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,11/01/2017,No ha sido descargado
2016,Septiembre,Ciudadano,Meta,Guacarí,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Funcionario Público,Beneficiarios del programa de ingreso social del DPS,0,Uso Responsable de las TIC 0 En TIC Confío,NO,21/09/2016,No ha sido descargado
2017,Junio,Ciudadano,Antioquia,Medellin,De 26 a 45,Ninguno,Tecnólogo,Masculino,4,Urbano,Desempleado,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,27/06/2017,No ha sido descargado
2017,Febrero,Ciudadano,Risaralda,Pereira,De 26 a 45,Ninguno,Técnico,Femenino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,06/02/2017,No ha sido descargado
2016,Julio,Ciudadano,Atlántico,Soledad,De 26 a 45,Ninguno,Profesional,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,22/07/2016,No ha sido descargado
2016,Junio,Gestor KVD,Boyacá,Jerico,De 26 a 45,Sin Pertenencia Étnica,Profesional,Femenino,1,Urbano,Empleado,Cabeza de hogar,80,Uso Responsable de las TIC 0 En TIC Confío,SI,23/06/2016,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,1,Rural,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,23/08/2017 5:56:45 p. m.,No ha sido descargado
2016,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Bachillerato completo,Masculino,2,Urbano,Pensionado,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,27/04/2016,No ha sido descargado
2017,Junio,Ciudadano,Cundinamarca,Soacha,De 60 en adelante,Ninguno,Bachillerato incompleto,Masculino,3,Urbano,Desempleado,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,12/06/2017,No ha sido descargado
2017,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Técnico,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,01/06/2017,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,2,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,21/07/2016,No ha sido descargado
2016,Julio,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,19/07/2016,No ha sido descargado
2017,Mayo,Ciudadano,Cundinamarca,Fusagasugá,De 26 a 45,Ninguno,Profesional,Femenino,4,Urbano,Independiente,Ninguna de las anteriores,80,Uso Responsable de las TIC 0 En TIC Confío,SI,18/05/2017,No ha sido descargado
2017,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,12/07/2017,No ha sido descargado
2016,Abril,Ciudadano,Cundinamarca,Madrid,De 18 a 25,Ninguno,Tecnólogo,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,0,Activismo Digital,NO,30/04/2016,No ha sido descargado
2017,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,13/05/2017,No ha sido descargado
2016,Agosto,Ciudadano,Valle Del Cauca,Tulua,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,03/08/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Tolima,Venadillo,De 26 a 45,Ninguno,Profesional,Femenino,1,Rural,Otro,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,27/09/2016,No ha sido descargado
2016,Agosto,Ciudadano,Norte de Santander,Cúcuta,De 26 a 45,Ninguno,Postgrado,Femenino,1,Urbano,Desempleado,Personas que viven en frontera,100,"Internet: Buscadores, Correo Electrónico y Descargas",SI,09/08/2016,No ha sido descargado
2017,Febrero,Ciudadano,Boyacá,Puerto Boyacá,De 26 a 45,Ninguno,Profesional,Femenino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,Mujeres y TIC,NO,10/02/2017,No ha sido descargado
2017,Julio,Ciudadano,Antioquia,Carepa,De 26 a 45,Afrodescendientes,Tecnólogo,Femenino,1,Rural,Estudiante,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,25/07/2017,No ha sido descargado
2016,Diciembre,Ciudadano,Meta,Villavicencio,De 26 a 45,Ninguno,Técnico,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,80,Activismo Digital,SI,29/12/2016,"viernes, 3 de febrero de 2017, 11:37"
2016,Noviembre,Ciudadano,Antioquia,Medellín,De 18 a 25,Ninguno,Técnico,Masculino,2,Urbano,Juntas De Acción Comunal,Ninguna de las anteriores,80,Inclusión para Personas con Discapacidad a través de las TIC,SI,03/11/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Indígenas,Técnico,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,16/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,Meta,Acacías,De 26 a 45,Ninguno,Técnico,Masculino,2,Urbano,Desempleado,Ninguna de las anteriores,0,Mujeres y TIC,NO,26/05/2016,No ha sido descargado
2016,Julio,Ciudadano,Chocó,Tado,De 26 a 45,Afrodescendientes,Profesional,Masculino,1,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,21/07/2016,No ha sido descargado
2016,Mayo,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Desempleado,Persona en situación de desplazamiento,0,Formación a Formadores en Alfabetización Digital,NO,10/05/2016,No ha sido descargado
2017,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Bachillerato completo,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Activismo Digital,NO,15/07/2017,No ha sido descargado
2016,Junio,Ciudadano,Santander,Concepción,De 26 a 45,Ninguno,Postgrado,Femenino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,20/06/2016,No ha sido descargado
2016,Diciembre,Ciudadano,Caquetá,Cartagena Del Chaira,De 18 a 25,Ninguno,Bachillerato completo,Masculino,1,Urbano,Empleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,11/12/2016,No ha sido descargado
2016,Noviembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Postgrado,Masculino,4,Urbano,Independiente,Ninguna de las anteriores,0,Activismo Digital,NO,28/11/2016,No ha sido descargado
2017,Abril,Ciudadano,Norte de Santander,Cúcuta,De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,1,Urbano,Estudiante,"Personas victimas de violencia (desplazados, afectados por minas, con pérdida familiar, unidad para las víctimas)",80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,17/04/2017,"martes, 2 de mayo de 2017, 16:49"
2017,Mayo,Ciudadano,Antioquia,Envigado,De 46 a 59,Ninguno,Profesional,Femenino,3,Urbano,Empleado,Ninguna de las anteriores,90,Uso Responsable de las TIC 0 En TIC Confío,SI,30/05/2017,No ha sido descargado
2016,Julio,Ciudadano,Norte de Santander,Cúcuta,De 18 a 25,Ninguno,Bachillerato completo,Femenino,3,Urbano,Estudiante,Personas que viven en frontera,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,29/07/2016,No ha sido descargado
2016,Mayo,Ciudadano,Meta,Acacías,De 18 a 25,Ninguno,Bachillerato completo,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Activismo Digital,NO,27/05/2016,No ha sido descargado
2017,Marzo,Ciudadano,Cundinamarca,Mosquera,De 26 a 45,Ninguno,Tecnólogo,Femenino,2,Urbano,Independiente,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,22/03/2017,No ha sido descargado
2016,Mayo,Ciudadano,Cundinamarca,Villapinzón,De 18 a 25,Ninguno,Bachillerato completo,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,19/05/2016,No ha sido descargado
2017,Febrero,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Masculino,1,Urbano,Gestor De Tic,Cabeza de hogar,0,Formación a Formadores en Alfabetización Digital,NO,23/02/2017,No ha sido descargado
2017,Febrero,Ciudadano,Antioquia,Medellín,De 26 a 45,Afrodescendientes,Técnico,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,23/02/2017,"sábado, 11 de marzo de 2017, 17:22"
2017,Febrero,Ciudadano,Casanare,Monterrey,De 26 a 45,Ninguno,Postgrado,Masculino,3,Urbano,Independiente,Ninguna de las anteriores,90,Uso Responsable de las TIC 0 En TIC Confío,SI,17/02/2017,No ha sido descargado
2017,Agosto,Ciudadano,Cundinamarca,Madrid,De 18 a 25,Ninguno,Profesional,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Activismo Digital,NO,23/08/2017 7:07:25 p. m.,No ha sido descargado
2016,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Tecnólogo,Femenino,1,Urbano,Docente,Ninguna de las anteriores,0,Mujeres y TIC,NO,26/04/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Técnico,Masculino,3,Urbano,Otro,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,14/07/2016,No ha sido descargado
2016,Agosto,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Activismo Digital,NO,30/08/2016,No ha sido descargado
2016,Abril,Ciudadano,Tolima,Ibagué,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Independiente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,26/04/2016,No ha sido descargado
2017,Julio,Ciudadano,Tolima,Ibague,De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,27/07/2017,No ha sido descargado
2017,Enero,Ciudadano,Atlántico,Barranquilla,De 46 a 59,Ninguno,Profesional,Masculino,4,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,15/01/2017,No ha sido descargado
2017,Febrero,Ciudadano,Huila,Garzón,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,80,Activismo Digital,SI,06/02/2017,"sábado, 25 de febrero de 2017, 11:48"
2017,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,100,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,16/04/2017,No ha sido descargado
2016,Octubre,Ciudadano,Antioquia,Necocli,De 18 a 25,Afrodescendientes,Bachillerato completo,Masculino,1,Rural,Gestor De Tic,Persona en situación de desplazamiento,0,Formación a Formadores en Alfabetización Digital,NO,21/10/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Postgrado,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,03/05/2016,No ha sido descargado
2016,Septiembre,Ciudadano,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia Y Santa Catalina Isla,De 26 a 45,Raizales,Postgrado,Masculino,3,Rural,Empleado,Habita en una comunidad étnica,80,Formación a Formadores en Alfabetización Digital,SI,09/09/2016,No ha sido descargado
2016,Julio,Ciudadano,Chocó,Quibdó,De 26 a 45,Afrodescendientes,Profesional,Femenino,1,Urbano,Empleado,Habita en una comunidad étnica,90,Apropiación Social de las TIC,SI,09/07/2016,"jueves, 11 de agosto de 2016, 10:43"
2016,Agosto,Ciudadano,Cundinamarca,Chocontá,De 26 a 45,Ninguno,Tecnólogo,Femenino,2,Urbano,Desempleado,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,09/08/2016,"miércoles, 7 de septiembre de 2016, 12:36"
2016,Mayo,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,11/05/2016,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Profesional,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,25/09/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Tecnólogo,Femenino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,16/07/2016,No ha sido descargado
2016,Abril,Ciudadano,Valle Del Cauca,Cartago,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Docente,Cabeza de hogar,0,Apropiación Social de las TIC,NO,28/04/2016,No ha sido descargado
2017,Julio,Ciudadano,Antioquia,Medellin,De 60 en adelante,Ninguno,Postgrado,Masculino,3,Urbano,Docente,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,26/07/2017,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,1,Rural,Estudiante,Ninguna de las anteriores,90,Uso Responsable de las TIC 0 En TIC Confío,SI,01/08/2017 4:49:38 p. m.,"martes, 29 de agosto de 2017, 10:53"
2016,Julio,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Técnico,Masculino,3,Urbano,Funcionario Público,Cabeza de hogar,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,25/07/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Antioquia,Medellín,De 18 a 25,Ninguno,Técnico,Femenino,2,Urbano,Gestor De Tic,Ninguna de las anteriores,90,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,22/09/2016,No ha sido descargado
2016,Julio,Ciudadano,Meta,Acacías,De 26 a 45,Ninguno,Técnico,Femenino,2,Rural,Empleado,Ninguna de las anteriores,90,Formación a Formadores en Alfabetización Digital,SI,26/07/2016,No ha sido descargado
2017,Agosto,Ciudadano,Cundinamarca,Mosquera,De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Independiente,Ninguna de las anteriores,0,Activismo Digital,NO,22/08/2017 7:54:24 p. m.,No ha sido descargado
2016,Mayo,Ciudadano,Cauca,San Benito,De 46 a 59,Ninguno,Postgrado,Masculino,1,Urbano,Desempleado,Persona en situación de desplazamiento,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,11/05/2016,No ha sido descargado
2016,Agosto,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Afrodescendientes,Bachillerato completo,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,90,"Internet: Buscadores, Correo Electrónico y Descargas",SI,31/08/2016,"sábado, 29 de octubre de 2016, 11:53"
2016,Mayo,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Bachillerato completo,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,23/05/2016,No ha sido descargado
2016,Diciembre,Ciudadano,Santander,Barrancabermeja,De 18 a 25,Indígenas,Bachillerato completo,Masculino,3,Urbano,Funcionario Público,Cabeza de hogar,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,06/12/2016,No ha sido descargado
2016,Agosto,Ciudadano,Meta,Villavicencio,De 18 a 25,Ninguno,Bachillerato completo,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,0,Activismo Digital,NO,19/08/2016,No ha sido descargado
2017,Abril,Ciudadano,Norte de Santander,Cúcuta,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,90,Uso Responsable de las TIC 0 En TIC Confío,SI,16/04/2017,No ha sido descargado
2016,Mayo,Ciudadano,Cundinamarca,Fusagasugá,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,04/05/2016,No ha sido descargado
2016,Agosto,Ciudadano,Bolívar,Cartagena,De 26 a 45,Indígenas,Técnico,Masculino,2,Urbano,Servicio Doméstico,Personas de sectores marginales (en situación de pobreza),30,Formación a Formadores en Alfabetización Digital,NO,05/08/2016,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Profesional,Femenino,4,Urbano,Funcionario Público,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,26/09/2016,No ha sido descargado
2017,Febrero,Ciudadano,Cundinamarca,Palermo,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Independiente,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,10/02/2017,No ha sido descargado
2016,Agosto,Ciudadano,Córdoba,Montelíbano,De 26 a 45,Raizales,Tecnólogo,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,16/08/2016,No ha sido descargado
2016,Diciembre,Ciudadano,Cundinamarca,Cajicá,De 26 a 45,Ninguno,Tecnólogo,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,29/12/2016,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 8 a 13,Ninguno,Bachillerato incompleto,Femenino,1,Rural,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,02/08/2017 10:57:42 a. m.,No ha sido descargado
2016,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Bachillerato completo,Femenino,2,Urbano,Servicio Doméstico,Cabeza de hogar,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,17/06/2016,No ha sido descargado
2016,Diciembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Afrodescendientes,Postgrado,Masculino,2,Urbano,Independiente,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,01/12/2016,No ha sido descargado
2016,Noviembre,Ciudadano,Antioquia,Medellin,De 26 a 45,Ninguno,Tecnólogo,Femenino,3,Rural,Funcionario Público,Cabeza de hogar,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,30/11/2016,No ha sido descargado
2017,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Masculino,3,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,29/06/2017,No ha sido descargado
2017,Agosto,Ciudadano,Boyacá,Rondon,De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,1,Rural,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,09/08/2017 10:09:35 a. m.,No ha sido descargado
2016,Octubre,Ciudadano,Cundinamarca,Funza,De 46 a 59,Ninguno,Bachillerato completo,Femenino,2,Urbano,Desempleado,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,05/10/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Independiente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,26/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Técnico,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,10/05/2016,No ha sido descargado
2017,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,4,Urbano,Estudiante,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,19/05/2017,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Bachillerato completo,Masculino,3,Urbano,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,02/05/2016,No ha sido descargado
2017,Julio,Ciudadano,Meta,Acacías,De 18 a 25,Ninguno,Bachillerato incompleto,Masculino,1,Urbano,Desempleado,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,05/07/2017,No ha sido descargado
